Domain name,Domain type,Organization name,Suborganization name,City,State,Security contact email
charlevoixmi.gov,City,City of Charlevoix,organization_name,Charlevoix,MI,(blank)
charlevoixtownship.gov,City,Charlevoix Township,organization_name,Charlevoix,MI,kps@shumakergroup.com
charlottemi.gov,City,City of Charlotte,organization_name,Charlotte,MI,elapere@charlottemi.org
charlottenc.gov,City,City of Charlotte,organization_name,Charlotte,NC,steven.fisher@charlottenc.gov
charlotteny.gov,City,Town of Charlotte,organization_name,Sinclairville,NY,(blank)
charlottesville.gov,City,City of Charlottesville,organization_name,Charlottesville,VA,paynekm@charlottesville.gov
chaskafire.gov,City,City of Chaska,organization_name,Chaska,MN,systems@chaskamn.gov
chaskamn.gov,City,City of Chaska,organization_name,Chaska,MN,systems@chaskamn.gov
chaskapolice.gov,City,City of Chaska,organization_name,Chaska,MN,systems@chaskamn.gov
chathamil.gov,City,Village of Chatham,organization_name,Chatham,IL,pmccarthy@chathamil.gov
chathamla.gov,City,"VILLAGE OF CHATHAM, LA",organization_name,Chatham,LA,bchatham@chathamla.com
chatham-ma.gov,City,City of Chatham,organization_name,Chatham,MA,crowe@chatham-ma.gov
chathamnewyork.gov,City,Town of Chatham,organization_name,Chatham,NY,(blank)
chathampoliceny.gov,City,Chatham Police Department,organization_name,Chatham,NY,(blank)
chathamtownship-nj.gov,City,Township of Chatham,organization_name,Chatham,NJ,(blank)
chatham-va.gov,City,Town of Chatham,organization_name,Chatham,VA,sarendall@chatham-va.gov
chatsworthga.gov,City,City of Chatsworth,organization_name,Chatsworth,GA,(blank)
chatsworthil.gov,City,Town of Chatsworth,organization_name,Chatsworth,IL,support@route24.net
chattahoocheefl.gov,City,City of Chattahoochee,organization_name,Chattahoochee,FL,lamiertech@gmail.com
chattanooga.gov,City,City of Chattanooga,organization_name,Chattanooga,TN,itsecurity@chattanooga.gov
cheboygan.gov,City,City of Cheboygan,organization_name,Cheboygan,MI,(blank)
cheektowaga.gov,City,Town of Cheektowaga,organization_name,Cheektowaga,NY,netops@tocny.org
chelmsfordma.gov,City,"Town of Chelmsford, MA",organization_name,Chelmsford,MA,network@townofchelmsford.us
chelmsfordpd.gov,City,Chelmsford Police Department,organization_name,Chelmsford,MA,(blank)
chelseama.gov,City,City of Chelsea,organization_name,Chelsea,MA,rgarcia@chelseama.gov
chelseaok.gov,City,Chelsea Economic Development Authority,organization_name,Chelsea,OK,kennyweast@sbcglobal.net
chelseaokpd.gov,City,Chelsea Police Department,organization_name,Chelsea,OK,security@chelseaokpd.gov
cheltenhampa.gov,City,Cheltenham Township,organization_name,Elkins Park,PA,admins@cheltenham-township.org
chenequawi.gov,City,Village of Chenequa,organization_name,Hartland,WI,police@chenequa.org
cherokeevillage.gov,City,"Cherokee Village, Arkansas",organization_name,Cherokee Village,AR,security@cherokeevillage.gov
cherryil.gov,City,"Village of Cherry, Illinois",organization_name,Cherry,IL,cherrypolice@cherryil.gov
chesapeakebeachmd.gov,City,Town of Chesapeake Beach,organization_name,Chesapeake Beach,MD,(blank)
chesapeakecity-md.gov,City,Town of Chesapeake City,organization_name,Chesapeake City,MD,t.lockwood@chesapeakecity-md.gov
chesapeakeva.gov,City,City of Chesapeake,organization_name,Chesapeake,VA,securityalerts@cityofchesapeake.net
chesapeakewv.gov,City,"Town of Chesapeake, WV",organization_name,Chesapeake,WV,townhall@chesapeakewv.gov
cheshire-ma.gov,City,Town of Cheshire,organization_name,Cheshire,MA,(blank)
cheshiretownshipmi.gov,City,Cheshire Township,organization_name,Allegan,MI,(blank)
chesterar.gov,City,Town of Chester,organization_name,Chester,AR,administrators@chesterar.gov
chesterfield.gov,City,"Chesterfield County, VA",organization_name,Chesterfield,VA,istsecurityservices@chesterfield.gov
chesterfieldny.gov,City,Town of Chesterfield,organization_name,Keeseville,NY,(blank)
chesterfieldtwpnj.gov,City,Chesterfield Township,organization_name,Chesterfield,NJ,(blank)
chesterilpolice.gov,City,Chester Police Department,organization_name,Chester,IL,(blank)
chesternh.gov,City,Town of Chester,organization_name,Chester,NH,(blank)
chester-ny.gov,City,Town of Chester,organization_name,Chester,NY,(blank)
chestertown.gov,City,Town of Chestertown,organization_name,Chestertown,MD,(blank)
chestervt.gov,City,Town of Chester,organization_name,Chester,VT,(blank)
chesterwcny.gov,City,Town of Chester,organization_name,Chestertown,NY,(blank)
chestnuthilltwp-pa.gov,City,Chestnuthill Township,organization_name,Brodheadsville,PA,kanderson@ethixa.com
cheverly-md.gov,City,Town of Cheverly,organization_name,Cheverly,MD,(blank)
chevychase.gov,City,Town of Chevy Chase,organization_name,Chevy Chase,MD,sysadmin@townofchevychase.org
chevychaseviewmd.gov,City,Town of Chevy Chase View,organization_name,Kensington,MD,denisehitt@chevychaseviewmd.gov
chevychasevillagemd.gov,City,Town of Chevy Chase Village,organization_name,Chevy Chase,MD,(blank)
chicoca.gov,City,City of Chico,organization_name,Chico,CA,will.mansfield@chicoca.gov
chicopeema.gov,City,City of Chicopee,organization_name,Chicopee,MA,sysadmin@chicopeema.gov
chi.gov,City,City of Chicago,organization_name,Chicago,IL,Ext_InfoSec@cityofchicago.org
childresstexas.gov,City,City Of Childress,organization_name,Childress,TX,(blank)
chilhowieva.gov,City,Town Of Chilhowie Police Department,organization_name,Chilhowie,VA,asmith@chilhowie.org
chillicotheoh.gov,City,"City of Chillicothe, Ohio",organization_name,Chillicothe,OH,isso@chillicotheoh.gov
chilmarkma.gov,City,Town of Chilmark,organization_name,Chilmark,MA,townadministrator@chilmarkma.gov
chiltonwi.gov,City,City of Chilton,organization_name,Chilton,WI,information@chiltonwi.gov
chimneyrockvillagenc.gov,City,Chimney Rock Village,organization_name,Chimney Rock,NC,(blank)
chinagrovenc.gov,City,The Town of China Grove,organization_name,China Grove,NC,(blank)
chincoteague-va.gov,City,Town of Chincoteague,organization_name,Chincoteague,VA,lianne@chincoteague-va.gov
chinohills.gov,City,City of Chino Hills,organization_name,Chino Hills,CA,it@chinohills.org
chinookmt.gov,City,City of Chinook,organization_name,Chinook,MT,itsupport@chinookmt.gov
chinopd.gov,City,Chino Police Department,organization_name,Chino,CA,(blank)
chinovalleyaz.gov,City,Town of Chino Valley,organization_name,Chino Valley,AZ,security@chinoaz.net
chippewafalls-wi.gov,City,City of Chippewa Falls,organization_name,Chippewa Falls,WI,utility@chippewafalls-wi.gov
chisholmmn.gov,City,City of Chisholm,organization_name,Chisholm,MN,(blank)
chittenango.gov,City,Village of Chittenango,organization_name,Chittenango,NY,(blank)
chnh.gov,City,Town of Center Harbor,organization_name,Center Harbor,NH,(blank)
chnj.gov,City,Township of Cherry Hill,organization_name,Cherry Hill,NJ,rgoins@chtownship.com
chocolay.gov,City,Charter Township of Chocolay,organization_name,Marquette,MI,dthroenle@chocolay.org
chocowinitync.gov,City,Town of Chocowinity,organization_name,Chocowinity,NC,mpeele@chocowinitync.gov
chpdnj.gov,City,Cherry Hill Police Deparment,organization_name,Cherry Hill,NJ,(blank)
christiansburgva.gov,City,Town of Christiansburg,organization_name,Christiansburg,VA,abuse@christiansburg.org
christopherpdil.gov,City,Christopher Police Department,organization_name,Christopher,IL,(blank)
chulavistaca.gov,City,City of Chula Vista,organization_name,Chula Vista,CA,(blank)
chulavistapdca.gov,City,Chula Vista Police Department,organization_name,Chula Vista,CA,(blank)
churchhilltn.gov,City,City of Church Hill,organization_name,Church Hill,TN,cityrecorder@churchhilltn.gov
churchvilleny.gov,City,Village of Churchville,organization_name,Churchville,NY,(blank)
cibolotx.gov,City,City of Cibolo,organization_name,Cibolo,TX,infotech@cibolotx.gov
cicerony.gov,City,Town of Cicero,organization_name,Cicero,NY,admin@cicerony.gov
cincinnati.gov,City,City of Cincinnati,organization_name,Cincinnati,OH,CIN.ETSD.SecurityStaff@cincinnati-oh.gov
cincinnati-oh.gov,City,City of Cincinnati,organization_name,Cincinnati,OH,TechServMgr@cincinnati-oh.gov
cincy.gov,City,City of Cincinnati,organization_name,Cincinnati,OH,CIN.ETSD.SecurityStaff@cincinnati-oh.gov
circlepinesmn.gov,City,City of Circle Pines,organization_name,Circle Pines,MN,(blank)
circlevilleoh.gov,City,City of Circleville,organization_name,Circleville,OH,mbidwell@circlevilleoh.gov
ciscotexas.gov,City,City of Cisco,organization_name,Cisco,TX,support@kennedycsi.com
citrusheights.gov,City,City of Citrus Heights,organization_name,Citrus Heights,CA,(blank)
citykankakee-il.gov,City,City of Kankakee IL,organization_name,Kankakee,IL,jwbillings@citykankakee-il.gov
cityofabbevillega.gov,City,City of Abbeville,organization_name,Abbeville,GA,(blank)
cityofabbotsfordwi.gov,City,City of Abbotsford,organization_name,Abbotsford,WI,(blank)
cityofadamsville.gov,City,City of Adamsville,organization_name,Adamsville,AL,bowman@bcs4support.com
cityofadams-wi.gov,City,City of Adams,organization_name,Adams,WI,(blank)
cityofadelga.gov,City,"City of Adel, GA",organization_name,Adel,GA,service@vc3.com
cityofaikensc.gov,City,City of Aiken,organization_name,Aiken,SC,helpdesk@cityofaikensc.gov
cityofalbertvilleal.gov,City,City of Albertville,organization_name,Albertville,AL,(blank)
cityofalbionmi.gov,City,City of Albion,organization_name,Albion,MI,jkern@cityofalbionmi.gov
cityofalcoa-tn.gov,City,City of Alcoa,organization_name,Alcoa,TN,(blank)
cityofallisonia.gov,City,"City of Allison, IA",organization_name,Allison,IA,service@vc3.com
cityofalmaga.gov,City,The City of Alma Georgia,organization_name,Alma,GA,(blank)
cityofalmatx.gov,City,City of Alma,organization_name,Alma,TX,(blank)
cityofaltonil.gov,City,City of Alton,organization_name,Alton,IL,security@cityofaltonil.com
cityofamoryms.gov,City,City of Amory,organization_name,Amory,MS,jamiemorgan@cityofamoryms.com
cityofangustx.gov,City,City of Angus,organization_name,Corsicana,TX,(blank)
cityofanthonynm.gov,City,City of Anthony,organization_name,Anthony,NM,(blank)
cityofapalachicolafl.gov,City,City of Apalachicola,organization_name,Apalachicola,FL,security@cityofapalachicola.com
cityofarcadiawi.gov,City,City of Arcadia,organization_name,Arcadia,WI,(blank)
cityofashlandne.gov,City,City of Ashland,organization_name,Ashland,NE,(blank)
cityofatmore.gov,City,City of Atmore,organization_name,Atmore,AL,(blank)
cityofauburnwa.gov,City,City of Auburn,organization_name,Auburn,WA,servicedesk@auburnwa.gov
cityofaudubonmn.gov,City,City of Audubon,organization_name,Audubon,MN,clerktreasurer@cityofaudubonmn.gov
cityofavalon.gov,City,City of Avalon,organization_name,Avalon,CA,(blank)
cityofavenal.gov,City,City of Avenal,organization_name,Avenal,CA,(blank)
cityofbackusmn.gov,City,City of Backus,organization_name,Backus,MN,(blank)
cityofbaldwynms.gov,City,City of Baldwyn,organization_name,Baldwyn,MS,(blank)
cityofbambergsc.gov,City,City of Bamberg,organization_name,Bamberg,SC,ahlink@atlanticbb.net
cityofbataviany.gov,City,City of Batavia,organization_name,Batavia,NY,(blank)
cityofbathmaine.gov,City,City of Bath Maine,organization_name,Bath,ME,InformationTechnology@CityofBath.com
cityofbayardnm.gov,City,City of Bayard,organization_name,Bayard,NM,cityclerk@cityofbayardnm.com
cityofbayar.gov,City,City of Bay,organization_name,Bay,AR,(blank)
cityofbaylakefl.gov,City,Reedy Creek Improvement District,organization_name,Lake Buena Vista,FL,itadmin@rcid.org
cityofbayminetteal.gov,City,City of Bay Minette,organization_name,Bay Minette,AL,cityhall@ci.bay-minette.al.us
cityofbayvillage.gov,City,"City of Bay Village, Ohio",organization_name,Bay Village,OH,(blank)
cityofbedias.gov,City,City of Bedias,organization_name,Bedias,TX,(blank)
cityofbell.gov,City,City of Bell,organization_name,Bell,CA,(blank)
cityofbentonharbormi.gov,City,City of Benton Harbor,organization_name,Benton Harbor,MI,(blank)
cityofbessemermi.gov,City,City of Bessemer,organization_name,Bessemer,MI,(blank)
cityofbinghamton.gov,City,City of Binghamton,organization_name,Binghamton,NY,it@cityofbinghamton.gov
cityofblackhawk.gov,City,City of Black Hawk,organization_name,Black Hawk,CO,(blank)
cityofblairwi.gov,City,City of Blair,organization_name,Blair,WI,blairclerk@cityofblair.org
cityofblancotx.gov,City,City of Blanco,organization_name,Blanco,TX,mayor@cityofblanco.com
cityofblueridgega.gov,City,City of Blue Ridge,organization_name,Blue Ridge,GA,mwalker@cityofblueridgega.gov
cityofbock.gov,City,City of Bock,organization_name,Bock,MN,cityofbock@yahoo.com
cityofbonitasprings.gov,City,City of Bonita Springs,organization_name,Bonita Springs,FL,(blank)
cityofboston.gov,City,City of Boston,organization_name,Boston,MA,(blank)
cityofbowiemd.gov,City,City of Bowie,organization_name,Bowie,MD,ahogue@cityofbowie.org
cityofbowmanga.gov,City,City of Bowman,organization_name,Bowman,GA,bowmancityclerk@gmail.com
cityofboydtx.gov,City,City of Boyd,organization_name,Boyd,TX,dbourgeois@cityofboyd.com
cityofbrea.gov,City,City of Brea,organization_name,Brea,CA,help@cityofbrea.gov
cityofbridgetonnj.gov,City,City of Bridgeton,organization_name,Bridgeton,NJ,Bridgetonsecurity@cityofbridgeton.com
cityofbristowok.gov,City,City of Bristow,organization_name,Bristow,OK,tobyp@nobelvoicedata.com
cityofbrodheadwi.gov,City,City of Brodhead,organization_name,Brodhead,WI,security@cityofbrodheadwi.gov
cityofbrookings-sd.gov,City,"City of Brookings, SD",organization_name,Brookings,SD,security@cityofbrookings-sd.gov
cityofbrookparkohio.gov,City,City of Brook Park,organization_name,Brook Park,OH,it@cityofbrookpark.com
cityofbrookwoodal.gov,City,City of Brookwood,organization_name,Brookwood,AL,jbarger@cityofbrookwoodal.gov
cityofbrowncity.gov,City,City of Brown City,organization_name,Brown City,MI,(blank)
cityofbrucems.gov,City,City of Bruce,organization_name,Bruce,MS,(blank)
cityofbrunswick-ga.gov,City,City of Brunswick,organization_name,Brunswick,GA,IT@cityofbrunswick-ga.gov
cityofbucknermo.gov,City,City of Buckner,organization_name,Buckner,MO,(blank)
cityofbuffalomo.gov,City,City of Buffalo,organization_name,Buffalo,MO,(blank)
cityofbullshoals.gov,City,City of Bull Shoals,organization_name,Bull Shoals,AR,(blank)
cityofburnsor.gov,City,City of Burns,organization_name,Burns,OR,support@onlyit.org
cityofburton-tx.gov,City,"City of Burton, Texas",organization_name,Burton,TX,burtonmayor@cityofburton-tx.gov
cityofcamarillo.gov,City,City of Camarillo,organization_name,Camarillo,CA,(blank)
cityofcanalfulton-oh.gov,City,City of Canal Fulton,organization_name,Canal Fulton,OH,(blank)
cityofcanon.gov,City,CITY OF CANON,organization_name,Canon,GA,(blank)
cityofcarsonca.gov,City,"City of Carson, California",organization_name,Carson,CA,heramirez@carsonca.gov
cityofcasa.gov,City,City of Casa,organization_name,Casa,AR,(blank)
cityofcayce-sc.gov,City,City of Cayce,organization_name,Cayce,SC,helpdesk@caycesc.gov
cityofchampaign-il.gov,City,City of Champaign,organization_name,Champaign,IL,it@champaignil.gov
cityofchampaignil.gov,City,City of Champaign,organization_name,Champaign,IL,it@champaignil.gov
cityofchardon.gov,City,City of Chardon,organization_name,Chardon,OH,(blank)
cityofcharlack.gov,City,City of Charlack,organization_name,Saint Louis,MO,(blank)
cityofcharlottetn.gov,City,"City of Charlotte, TN",organization_name,Charlotte,TN,cityofcharlottetn@comcast.net
cityofchatfieldmn.gov,City,City of Chatfield,organization_name,Chatfield,MN,(blank)
cityofchelan.gov,City,City of Chelan,organization_name,Chelan,WA,hello@cityofchelan.us
cityofchesterpafire.gov,City,City of Chester Fire Department,organization_name,Chester,PA,(blank)
cityofchesterpa.gov,City,City of Chester,organization_name,Chester,PA,(blank)
cityofchesterpapolice.gov,City,City of Chester Police Department,organization_name,Chester,PA,(blank)
cityofchetek-wi.gov,City,city of chetek,organization_name,Chetek,WI,bjohnson@cityofchetekwi.us
cityofchinagrovetx.gov,City,City of China Grove,organization_name,China Grove,TX,(blank)
cityofchino.gov,City,City of Chino,organization_name,Chino,CA,(blank)
cityofclare.gov,City,City of Clare,organization_name,Clare,MI,jhoward@cityofclare.gov
cityofclaytonga.gov,City,City of Clayton,organization_name,Clayton,GA,helpdesk@boazmns.com
cityofclemson.gov,City,City of Clemson,organization_name,Clemson,SC,(blank)
cityofclintoniowa.gov,City,City of Clinton Iowa,organization_name,Clinton,IA,jhansen@cityofclintoniowa.us
cityofclintonmo.gov,City,City Of Clinton Missouri,organization_name,Clinton,MO,(blank)
cityofcoalgate.gov,City,City of Coalgate,organization_name,Coalgate,OK,(blank)
cityofcolbyks.gov,City,City of Colby,organization_name,Colby,KS,techinfo@cityofcolby.com
